,tenure_transformed,Contract_transformed,MonthlyCharges_transformed,TotalCharges_transformed,label
60,0.592280704605496,-0.8303963307977824,1.18562783932862,1.0670514980806258,0
61,1.1221745160666692,-0.8303963307977824,0.8330802114502078,1.3953687035495677,0
62,1.6113072651077522,1.5673880157089952,-0.7567100350203682,0.29654806173870696,0
63,-0.5897901055771212,0.36849584245560646,-0.34762174984070127,-0.588663295502662,0
64,-0.9566396673579334,-0.8303963307977824,0.982746657247647,-0.6327494614064729,1
65,-1.201206041878475,-0.8303963307977824,0.34749574286296053,-0.9034698682559644,0
66,0.592280704605496,0.36849584245560646,0.4672288995009121,0.6004710692488552,0
67,-0.05989629411594795,1.5673880157089952,0.4772066625540746,0.09132773212337034,0
68,0.7145638918657667,1.5673880157089952,-1.4867496984100992,-0.6002312228604971,0
69,-0.9158786049378431,-0.8303963307977824,0.49882514916926,-0.6194595906633111,0
70,-1.2827281667186554,-0.8303963307977824,-0.5255585242887678,-0.9895891137195431,0
71,0.7960860167059473,0.36849584245560646,-1.4784348958657971,-0.5296977726538491,0
72,1.2852187657470302,1.5673880157089952,1.5548050722956361,2.1231326220197904,0
73,1.2036966409068497,1.5673880157089952,-1.3503869366835435,-0.3822508512359455,0
74,-1.201206041878475,-0.8303963307977824,-0.011703727050893342,-0.9329195153844991,0
75,0.9591302663863083,0.36849584245560646,1.518219941100707,1.6994903968349462,0
76,0.5515196421854057,0.36849584245560646,-0.30604773711919037,0.17594579617410025,0
77,-0.9974007297780236,-0.8303963307977824,-0.3393069472963991,-0.7983209407648018,0
78,-0.1006573565360382,-0.8303963307977824,0.3292031772654958,-0.0790563582349737,0
79,0.5107585797653155,0.36849584245560646,-1.2955092398911492,-0.4740878317866985,0
80,-1.2827281667186554,-0.8303963307977824,0.4821955440806557,-0.9762109381873902,1
81,-0.8751175425177529,-0.8303963307977824,-0.4756697090229548,-0.7616303009389961,0
82,-1.0381617921981139,-0.8303963307977824,0.3425068613363795,-0.791852614971203,1
83,0.38847539250504476,-0.8303963307977824,1.2953832329134085,0.8994490085755015,0
84,0.6738028294456765,1.5673880157089952,-1.4867496984100992,-0.5814885313971344,0
85,-0.9566396673579334,-0.8303963307977824,1.1457167871159692,-0.605595738791707,0
86,0.10314795556441304,0.36849584245560646,-0.08986287096733384,-0.03307163936785402,0
87,0.6330417670255862,1.5673880157089952,-1.4701200933214948,-0.5445550534016032,0
88,0.5515196421854057,1.5673880157089952,-1.4934015404455407,-0.6019090138513283,0
89,-0.14141841895612844,-0.8303963307977824,-1.0344244400000608,-0.5656378217732304,0
90,-0.1006573565360382,-0.8303963307977824,0.5719954115591193,0.123558980105125,0
91,-1.2827281667186554,-0.8303963307977824,0.32754021675663547,-0.9782640245314336,0
92,1.3667408905872107,1.5673880157089952,0.6368508714046763,1.5117323392426012,0
93,1.3259798281671205,-0.8303963307977824,1.5365125066981715,2.1266648135794344,0
94,1.6113072651077522,1.5673880157089952,1.1989315233995035,2.2821033184010333,0
95,-0.8343564800976626,-0.8303963307977824,0.46889186000977245,-0.6017986328650894,1
96,1.570546202687662,0.36849584245560646,0.06645541686554692,1.0854188941907763,0
97,-1.1196839170382944,-0.8303963307977824,-1.4568164092506115,-0.960978362086424,1
98,0.7960860167059473,1.5673880157089952,-1.4584793697594718,-0.5223905513648349,0
99,-0.3044626686364894,-0.8303963307977824,1.1191094189742024,0.0989660963711013,1
100,-1.2827281667186554,-0.8303963307977824,-1.4850867379012387,-1.0023270795315107,0
101,-1.2827281667186554,-0.8303963307977824,-1.510031145534145,-1.0026582224902274,0
102,0.22543114282468377,0.36849584245560646,1.002702183353972,0.5807128727120947,0
103,1.3667408905872107,0.36849584245560646,-0.6419657599089983,0.3253574991470562,0
104,1.4482630154273912,1.5673880157089952,1.5015903360121026,2.349568177190241,1
105,-1.1196839170382944,-0.8303963307977824,-1.3487239761746832,-0.9670051639350672,0
106,1.6113072651077522,0.36849584245560646,1.3070239564754318,2.2132255829879686,0
107,-0.019135231695857704,0.36849584245560646,-1.1541575966380122,-0.6016661756816026,0
108,0.429236454925135,0.36849584245560646,0.9810836967387861,0.7201019821345599,0
109,1.6113072651077522,1.5673880157089952,-1.5116941060430058,-0.409338345258968,0
110,0.918369203966218,-0.8303963307977824,1.0609058011640873,1.3018539320079836,1
111,0.7960860167059473,0.36849584245560646,-0.22955155371161023,0.33198035832138933,0
112,0.429236454925135,-0.8303963307977824,0.891283829260323,0.7345839675291015,0
113,0.18467008040459354,-0.8303963307977824,0.38740679507561104,0.25511103950462927,1
114,1.2852187657470302,1.5673880157089952,-0.34096990780525943,0.5003113623356903,0
115,-1.201206041878475,-0.8303963307977824,0.831417250941347,-0.9015713152926556,0
116,0.14390901798450328,1.5673880157089952,-1.1242243074785245,-0.5139353678189363,0
117,-0.9158786049378431,-0.8303963307977824,1.1773130367843176,-0.5411773952226933,1
118,0.3477143300849545,1.5673880157089952,-1.4701200933214948,-0.6425071405899905,0
119,-0.22294054379630893,-0.8303963307977824,0.6767619236173268,-0.06126294325326542,0
120,0.9591302663863083,0.36849584245560646,1.1623463922045736,1.4239573789854392,0
121,-1.0789228546182041,-0.8303963307977824,-1.4684571328126343,-0.961464038425875,0
122,-1.201206041878475,-0.8303963307977824,0.31756245370347297,-0.9098940416550675,1
123,-1.0381617921981139,-0.8303963307977824,-0.4706808274963733,-0.8565579491044379,0
124,-1.1604449794583847,-0.8303963307977824,-1.463468251286053,-0.9834740070819088,0
125,0.021625830724232544,1.5673880157089952,0.8014839617818594,0.32553410872503846,0
126,-0.22294054379630893,-0.8303963307977824,0.43895857085028445,-0.06837147876704963,1
127,1.6113072651077522,1.5673880157089952,-1.3736683838075896,-0.2500806583135035,0
128,-1.2827281667186554,-0.8303963307977824,-1.5000533824809827,-1.0025257653067405,0
129,1.570546202687662,0.36849584245560646,-0.2794403689774233,0.7483815908089623,0
130,-0.7935954176775724,-0.8303963307977824,0.7017063312502334,-0.4745072795344062,0
131,-0.3044626686364894,-0.8303963307977824,-0.20793306709642462,-0.34778990733216525,1
132,1.407501953007301,1.5673880157089952,-0.4756697090229548,0.42816634972995443,0
133,-1.2827281667186554,-0.8303963307977824,-0.9778837826988059,-0.9955938393709386,1
134,-1.2419671042985652,-0.8303963307977824,-0.6818768121216486,-0.9753720426919746,1
135,0.429236454925135,1.5673880157089952,-1.3021610819265907,-0.4866271118234359,0
136,-0.3859847934766699,-0.8303963307977824,0.33751797980979803,-0.22599552711617862,0
137,1.2852187657470302,1.5673880157089952,-1.4850867379012387,-0.447088642552667,0
138,0.9998913288063985,1.5673880157089952,-1.505042264007564,-0.49442000945190123,0
139,-1.2827281667186554,-0.8303963307977824,0.18618857350349852,-0.9801405012974946,1
140,1.6113072651077522,1.5673880157089952,0.7715506726223714,1.8258324736839748,0
141,-0.9974007297780236,-0.8303963307977824,0.2094700206275447,-0.7623808916454204,1
142,1.1629355784867594,1.5673880157089952,1.2039204049260845,1.625203993096176,0
143,1.2852187657470302,0.36849584245560646,0.6468286344578388,1.3239963578475042,0
144,1.570546202687662,1.5673880157089952,-1.360364699736706,-0.23584151108868723,0
145,1.3259798281671205,1.5673880157089952,1.1374019845716672,1.8218808343766224,0
146,-1.201206041878475,0.36849584245560646,-1.505042264007564,-0.98415836919659,0
147,-1.2827281667186554,-0.8303963307977824,-0.6386398388912774,-0.991090295132392,1
148,-0.1006573565360382,0.36849584245560646,-0.011703727050893342,-0.15912672565266156,0
149,-0.712073292837392,-0.8303963307977824,0.15459232383515015,-0.5381971085942433,0
150,-0.9974007297780236,-0.8303963307977824,0.12299607416680179,-0.7620718248839516,0
151,-1.0381617921981139,-0.8303963307977824,1.002702183353972,-0.7218269173012538,1
152,1.5297851402675717,0.36849584245560646,1.4400607971842665,2.490281858447572,0
153,1.2036966409068497,1.5673880157089952,0.7066952127768144,1.2914118907097851,0
154,-1.0789228546182041,-0.8303963307977824,-1.501716342989843,-0.9611328954671584,0
155,-0.7528343552574821,-0.8303963307977824,0.5337473198553295,-0.5022570594748621,0
156,-0.4267458558967602,-0.8303963307977824,0.6418397529312578,-0.20681131170786024,0
157,-0.4267458558967602,0.36849584245560646,-1.4867496984100992,-0.8258499587327799,0
158,-0.6713122304173017,1.5673880157089952,-0.020018529595195518,-0.5591253435851361,0
159,-0.9158786049378431,1.5673880157089952,-1.3021610819265907,-0.9001584386687979,0
160,-0.7935954176775724,-0.8303963307977824,-0.2944070135571673,-0.6736787311038519,0
161,-0.5082679807369407,-0.8303963307977824,0.5836361351211425,-0.30818520946965305,1
162,-1.2419671042985652,-0.8303963307977824,0.16124416587059198,-0.9515518258616231,0
163,0.8368470791260375,1.5673880157089952,0.30093284861486863,0.736416291900667,0
164,-0.8751175425177529,0.36849584245560646,-1.4717830538303551,-0.9079734124945109,0
165,1.4890240778474815,1.5673880157089952,-1.4950645009544015,-0.4092500404699769,0
166,-1.1604449794583847,-0.8303963307977824,0.20115521808324252,-0.8907098262467492,1
167,1.6113072651077522,1.5673880157089952,0.8048098827995801,1.7502435743075857,0
168,1.0406523912264887,-0.8303963307977824,-0.6502805624533005,0.15932241964652402,1
169,-0.6713122304173017,-0.8303963307977824,-1.4784348958657971,-0.8693400673109009,0
170,0.429236454925135,0.36849584245560646,0.6451656739489785,0.5514177589642945,0
171,-1.2419671042985652,-0.8303963307977824,1.315338759019734,-0.9040438493844066,1
172,-0.7528343552574821,1.5673880157089952,0.5686694905413986,-0.48947494126839913,0
173,0.8368470791260375,0.36849584245560646,0.9977133018273905,1.1964621663470953,1
174,-0.019135231695857704,0.36849584245560646,-1.4734460143392158,-0.7222463650489617,0
175,0.06238689314432279,-0.8303963307977824,-1.3354202921037994,-0.6667688813652975,0
176,-0.712073292837392,-0.8303963307977824,0.3192254142123333,-0.5053918794840465,1
177,-1.0381617921981139,-0.8303963307977824,0.3857438345667507,-0.7888944045400009,1
178,-0.712073292837392,-0.8303963307977824,1.3469350086880818,-0.3227996520476815,0
179,1.1629355784867594,0.36849584245560646,-1.4734460143392158,-0.4584578841352722,0
180,-1.2827281667186554,-0.8303963307977824,-1.1608094386734538,-0.9980222210681942,1
181,-1.2827281667186554,-0.8303963307977824,-0.6502805624533005,-0.9912448285131263,0
182,-0.9974007297780236,-0.8303963307977824,0.6534804764932807,-0.7186700210948217,1
183,0.021625830724232544,0.36849584245560646,0.3292031772654958,0.07194483093982214,0
184,-0.7935954176775724,-0.8303963307977824,0.47886962306293496,-0.5204257698097827,1
185,-1.2827281667186554,-0.8303963307977824,-1.3320943710860789,-1.000296069384715,1
186,-0.5082679807369407,-0.8303963307977824,-0.4340956963014439,-0.5591915721768795,0
187,-1.201206041878475,-0.8303963307977824,-1.1458427940937101,-0.9749746711415146,0
188,-0.7935954176775724,0.36849584245560646,-1.5033793034987035,-0.9031608014944955,0
189,0.30695326766486425,-0.8303963307977824,-0.274451487450842,0.039183754224120695,0
190,0.429236454925135,0.36849584245560646,0.23441442826045122,0.38986414750506104,0
191,-1.0789228546182041,-0.8303963307977824,0.8696653426451372,-0.776796648448219,1
192,1.4890240778474815,1.5673880157089952,-1.5000533824809827,-0.4039738293277581,0
193,1.6113072651077522,1.5673880157089952,1.49161257295894,2.5780347425074863,0
194,1.081413453646579,1.5673880157089952,-1.5150200270607266,-0.4846402540711359,0
195,-0.5082679807369407,-0.8303963307977824,1.0542539591286455,-0.17162185329490343,0
196,-0.34522373105657966,1.5673880157089952,-1.3553758182101248,-0.7518946979527263,0
197,1.081413453646579,-0.8303963307977824,1.546490269751334,1.8673798769042917,0
198,1.6113072651077522,1.5673880157089952,1.576423558910822,2.539335168732133,0
199,-1.2827281667186554,-0.8303963307977824,-1.466794172303774,-1.002084241361785,0
200,-0.22294054379630893,0.36849584245560646,1.2321907335767122,0.17254606179794266,0
201,-0.7528343552574821,-0.8303963307977824,0.5054769912047018,-0.5201387792455616,0
202,1.570546202687662,1.5673880157089952,1.3535868507235236,2.258459711148664,0
203,-0.7935954176775724,-0.8303963307977824,0.4472733733945866,-0.5547321803328285,0
204,0.46999751734522527,-0.8303963307977824,0.1329738372199643,0.2952014137065925,0
205,0.021625830724232544,0.36849584245560646,0.5021510701869811,0.1741797003942781,0
206,1.6113072651077522,1.5673880157089952,-0.312699579154632,0.8339710075385943,0
207,-1.2827281667186554,-0.8303963307977824,0.5004881096781209,-0.9759681000176645,1
208,-0.5490290431570309,-0.8303963307977824,1.3885090214095928,-0.1571398679003616,1
209,1.2852187657470302,0.36849584245560646,1.250483299174177,1.9266986189090691,0
210,-1.2419671042985652,-0.8303963307977824,-0.6269991153292543,-0.9739370898708691,1
211,-1.2827281667186554,-0.8303963307977824,-1.3171277265063348,-1.000097383609485,0
212,1.1629355784867594,1.5673880157089952,-1.5000533824809827,-0.5148846443005907,0
213,-0.14141841895612844,0.36849584245560646,-1.4917385799366805,-0.7728008567463713,0
214,-0.3859847934766699,-0.8303963307977824,0.7299766599008606,-0.13886077657920218,0
215,0.9998913288063985,-0.8303963307977824,-0.20294418556984337,0.5064706213678201,0
216,1.6113072651077522,1.5673880157089952,-0.6519435229621608,0.37505101915180267,0
217,1.3667408905872107,1.5673880157089952,-0.274451487450842,0.6617766690059323,0
218,1.3259798281671205,1.5673880157089952,0.6435027134401181,1.3396483816961782,0
219,-0.9974007297780236,-0.8303963307977824,0.5038140306958415,-0.7354700072003801,0
220,-1.1604449794583847,-0.8303963307977824,0.17621081045033601,-0.8927629125907925,1
221,1.570546202687662,1.5673880157089952,-1.3337573315949391,-0.20021052873077486,0
222,-1.2827281667186554,0.36849584245560646,-1.4850867379012387,-1.0023270795315107,0
223,-1.1604449794583847,-0.8303963307977824,-0.49229931411155914,-0.9320585436918358,1
224,-0.8343564800976626,0.36849584245560646,-1.513357066551866,-0.9143975858936142,0
225,-0.34522373105657966,0.36849584245560646,-0.47400674851409424,-0.442231879158156,0
226,-0.05989629411594795,0.36849584245560646,0.5420621223996317,0.11276371965096205,0
227,-1.2827281667186554,-0.8303963307977824,-0.32101438169893415,-0.9868737414580666,1
228,-0.1006573565360382,-0.8303963307977824,0.8330802114502078,0.1910900674860755,0
229,0.592280704605496,1.5673880157089952,0.6800878446350476,0.8022033596990431,0
230,0.8776081415461278,1.5673880157089952,1.435071915657685,1.5322190502885384,0
231,0.7145638918657667,-0.8303963307977824,0.952813368088159,1.0848890654568297,0
232,-1.2827281667186554,-0.8303963307977824,0.6568063975110013,-0.9738929374763736,1
233,1.6113072651077522,1.5673880157089952,-1.4834237773923784,-0.31942199386877157,0
234,-0.14141841895612844,-0.8303963307977824,-1.3204536475240558,-0.7012960538608211,0
235,-1.2419671042985652,-0.8303963307977824,-0.34762174984070127,-0.9608679811001851,1
236,-0.9158786049378431,1.5673880157089952,-1.1724501622354768,-0.8792081274806574,0
237,-0.5897901055771212,-0.8303963307977824,0.2759884409819621,-0.43463766730492065,0
238,-0.8751175425177529,-0.8303963307977824,1.002702183353972,-0.5166065876859173,1
239,-0.6713122304173017,1.5673880157089952,-1.5000533824809827,-0.8856985294715038,0
240,1.6113072651077522,1.5673880157089952,0.7233248178654187,1.7926519492205657,0
241,1.6113072651077522,1.5673880157089952,1.4749829678703357,2.4672122323236447,0
242,0.3477143300849545,0.36849584245560646,0.32754021675663547,0.3961779399179254,0
243,1.3259798281671205,-0.8303963307977824,0.982746657247647,1.6935960521697895,0
244,-0.7935954176775724,-0.8303963307977824,-0.3343180657698178,-0.6883594022736237,0
245,-1.1604449794583847,-0.8303963307977824,0.34915870337182087,-0.890533216668767,0
246,0.3477143300849545,0.36849584245560646,0.004925878037711009,0.10660446061883229,0
247,-0.712073292837392,-0.8303963307977824,0.31756245370347297,-0.5369166891538723,1
248,-1.2827281667186554,-0.8303963307977824,-0.5421881293773722,-0.9898098756920208,1
249,0.38847539250504476,0.36849584245560646,1.135739024062807,0.8866227379745428,0
250,0.755324954285857,0.36849584245560646,0.952813368088159,1.028396076699768,0
251,-1.2419671042985652,-0.8303963307977824,0.18452561299463818,-0.9462756147194042,1
252,-1.2827281667186554,-0.8303963307977824,-0.8199025343570646,-0.9934966006323998,1
253,-0.019135231695857704,0.36849584245560646,0.6268731083515138,0.15141914103181994,0
254,-0.9158786049378431,-0.8303963307977824,-1.4967274614632617,-0.9260096656459448,0
255,1.407501953007301,1.5673880157089952,-0.1763368174280765,0.8007242544834419,0
256,1.1629355784867594,1.5673880157089952,1.6712123079158667,2.083020171620579,0
257,0.7145638918657667,0.36849584245560646,1.64626790028296,1.545663454412435,0
258,-1.2419671042985652,-0.8303963307977824,-0.6735620095773465,-0.9756811094534434,1
259,-0.14141841895612844,-0.8303963307977824,-0.660258325506463,-0.4687674682499841,0
260,-1.201206041878475,-0.8303963307977824,-0.7883062846887166,-0.9528763976964898,1
261,-0.7935954176775724,-0.8303963307977824,1.3984867844627558,-0.4088747451167647,1
262,0.9998913288063985,-0.8303963307977824,0.831417250941347,1.1634140990671733,0
263,-0.05989629411594795,1.5673880157089952,-0.49895115614700075,-0.3400853144926911,0
264,0.5107585797653155,0.36849584245560646,1.6113457295968912,1.2106130087829208,0
265,1.1629355784867594,1.5673880157089952,0.7732136331312318,1.428946599563437,0
266,0.7145638918657667,1.5673880157089952,-1.3287684500683579,-0.48351436801149933,0
267,-0.5490290431570309,-0.8303963307977824,1.335294285126059,-0.12499692470759807,0
268,1.081413453646579,1.5673880157089952,-1.513357066551866,-0.5257461333464971,1
269,1.570546202687662,1.5673880157089952,-1.3503869366835435,-0.2461069428089036,0
270,-0.6713122304173017,-0.8303963307977824,0.9844096177565073,-0.34401487760279537,1
271,0.9998913288063985,1.5673880157089952,-0.16968497539263466,0.5120779754687556,0
272,-1.2827281667186554,-0.8303963307977824,-1.3320943710860789,-1.000296069384715,1
273,-0.5082679807369407,-0.8303963307977824,1.4034756659893368,-0.052233778578924445,0
274,-1.2827281667186554,-0.8303963307977824,0.19117745503007955,-0.9800742727057512,1
275,-1.1196839170382944,-0.8303963307977824,0.6834137656527687,-0.8341506088979441,1
276,0.7960860167059473,-0.8303963307977824,1.3369572456349192,1.4722600985635759,1
277,-0.46750691831685043,-0.8303963307977824,0.003262917528850668,-0.4196920817681755,0
278,-0.7528343552574821,-0.8303963307977824,-0.327666223734376,-0.6704114539111808,0
279,-1.1196839170382944,-0.8303963307977824,-0.4756697090229548,-0.9031828776917433,0
280,-1.0789228546182041,-0.8303963307977824,-0.32267734220779476,-0.8686777813934675,0
281,-0.9158786049378431,-0.8303963307977824,-0.45405122240776896,-0.7912565576455131,0
282,-1.2827281667186554,-0.8303963307977824,-1.3121388449797535,-1.0000311550177416,0
283,1.4482630154273912,-0.8303963307977824,-0.34595878933184065,0.6169840647901926,0
284,-0.5897901055771212,-0.8303963307977824,1.0076910648805535,-0.22535531739599307,1
285,-0.4267458558967602,0.36849584245560646,0.3707771899870067,-0.22374375499690538,0
286,-0.5082679807369407,-0.8303963307977824,-0.6818768121216486,-0.6018869376540804,0
287,-1.2827281667186554,-0.8303963307977824,0.1712219289237545,-0.9803391870727245,1
288,-0.9974007297780236,-0.8303963307977824,0.32088837472119364,-0.7434395144068278,1
289,-0.9158786049378431,-0.8303963307977824,-0.6652472070330443,-0.819006337585969,1
290,-0.34522373105657966,-0.8303963307977824,0.3741031110047274,-0.25504780269425337,1
291,0.10314795556441304,0.36849584245560646,-0.12145912063568196,-0.11883766567546822,0
292,-0.3859847934766699,0.36849584245560646,0.7299766599008606,-0.15433619084989394,0
293,-1.0789228546182041,-0.8303963307977824,0.8147876458527427,-0.760548567273855,0
294,-0.8343564800976626,-0.8303963307977824,-1.501716342989843,-0.9139560619486586,0
295,-1.2827281667186554,-0.8303963307977824,-1.4834237773923784,-1.0023050033342629,0
296,1.570546202687662,1.5673880157089952,0.37244015049586704,1.3890769873339512,0
297,0.10314795556441304,-0.8303963307977824,1.1956056023817823,0.5064926975650679,0
298,0.30695326766486425,-0.8303963307977824,0.32255133523005397,0.32027997378006745,0
299,-1.2827281667186554,-0.8303963307977824,0.29095508556170563,-0.9787497008708846,1
300,-0.3859847934766699,0.36849584245560646,0.0015999570199903275,-0.34463301112573314,0
301,-1.1604449794583847,-0.8303963307977824,1.017668827933716,-0.8363582286227218,1
302,-1.1604449794583847,-0.8303963307977824,0.8497098165388122,-0.853776348251218,0
303,1.4482630154273912,1.5673880157089952,-0.15139240979516996,0.8029760266027153,0
304,0.22543114282468377,-0.8303963307977824,0.5653435695236774,0.37588991464721805,0
305,0.7960860167059473,1.5673880157089952,-1.3320943710860789,-0.4685687824747542,0
306,-0.019135231695857704,-0.8303963307977824,0.3341920587920773,0.005738315393738285,1
307,-0.14141841895612844,1.5673880157089952,0.3558105454072627,-0.10417907070294416,0
308,0.22543114282468377,-0.8303963307977824,1.2072463259438058,0.6408705102122875,0
309,0.6330417670255862,0.36849584245560646,0.4622400179743306,0.6146439878819281,0
310,-1.2827281667186554,-0.8303963307977824,-1.516682987569587,-1.0027465272792184,0
311,-0.4267458558967602,-0.8303963307977824,0.8048098827995801,-0.17842132204721883,0
312,0.429236454925135,1.5673880157089952,1.6695493474070064,1.150057999732268,0
313,-1.1196839170382944,-0.8303963307977824,0.14960344230856867,-0.860421283622799,0
314,-1.1196839170382944,-0.8303963307977824,0.5237695568021665,-0.8277705878933365,1
315,0.755324954285857,0.36849584245560646,1.5032532965209628,1.4994358973755892,0
316,1.570546202687662,1.5673880157089952,-1.4950645009544015,-0.41293676541035573,0
317,0.22543114282468377,0.36849584245560646,0.513791793749004,0.3392213510186603,1
318,-0.34522373105657966,-0.8303963307977824,0.9411726445261361,-0.026183865826547383,1
319,0.10314795556441304,-0.8303963307977824,0.8862949477337415,0.4176801560372603,0
320,0.8776081415461278,0.36849584245560646,0.5852990956300029,0.9094274497314969,1
321,1.6113072651077522,1.5673880157089952,-0.1613701728483325,0.8714122380708245,0
322,-1.2827281667186554,-0.8303963307977824,-0.6669101675419048,-0.9914655904856041,0
323,-0.9566396673579334,0.36849584245560646,-0.5405251688685117,-0.8247903012648866,0
324,1.4890240778474815,1.5673880157089952,-0.15970721233947216,0.8328671976762054,0
325,0.7960860167059473,-0.8303963307977824,1.258798101718479,1.257348318356465,0
326,-0.8751175425177529,-0.8303963307977824,0.6002657402097469,-0.6226827154614866,0
327,-1.2419671042985652,-0.8303963307977824,0.18286265248577738,-0.9498519586735441,1
328,-0.1821794813762187,-0.8303963307977824,-0.9629171381190622,-0.5813560742136477,0
329,-0.6305511679972114,-0.8303963307977824,0.5919509376654447,-0.362183587937716,0
330,0.10314795556441304,1.5673880157089952,-1.4967274614632617,-0.6848051345167315,0
331,-0.9974007297780236,0.36849584245560646,-1.5183459480784474,-0.9397410603340624,0
